Unnamed: 0,bmi,gender,name,length,height,weight
1034,28.0550304558,Male,img_1034.bmp,87,156,68.27
1035,25.8401596303,Male,img_1035.bmp,75,159,65.33
1036,40.2341311134,Female,img_1036.bmp,87,159,101.72
1037,34.7476586889,Female,img_1037.bmp,111,157,85.65
1038,45.1537629758,Male,img_1038.bmp,88,159,114.15
1039,25.3894896194,Male,img_1039.bmp,82,156,61.79
1040,29.3723599633,Male,img_1040.bmp,117,165,79.97
1041,27.4357208448,Male,img_1041.bmp,110,157,67.63
1042,40.8951022706,Male,img_1042.bmp,98,159,103.39
1043,31.0011259148,Male,img_1043.bmp,103,159,78.37
1044,29.0495867769,Female,img_1044.bmp,109,156,70.7
1045,24.5307621671,Female,img_1045.bmp,88,156,59.7
1046,38.3505256893,Male,img_1046.bmp,135,174,116.11
1047,26.6027832031,Female,img_1047.bmp,84,157,65.57
1048,52.1082754738,Male,img_1048.bmp,113,158,130.08
1049,41.6866203791,Male,img_1049.bmp,69,157,102.75
1050,32.6324301617,Male,img_1050.bmp,39,156,79.41
1051,25.1018693552,Male,img_1051.bmp,26,159,63.46
1052,29.267755102,Female,img_1052.bmp,134,167,81.62
1053,22.9551020408,Female,img_1053.bmp,85,157,56.58
1054,36.8021831143,Female,img_1054.bmp,161,183,123.25
1055,26.6228558699,Female,img_1055.bmp,93,157,65.62
1056,33.0511803214,Male,img_1056.bmp,152,176,102.38
1057,31.5171592938,Male,img_1057.bmp,99,157,77.69
1058,35.5405555556,Female,img_1058.bmp,107,159,89.85
1059,32.8066666667,Female,img_1059.bmp,115,162,86.1
1060,30.7024489796,Male,img_1060.bmp,153,176,95.1
1061,24.9636734694,Male,img_1061.bmp,71,159,63.11
1062,47.2416,Male,img_1062.bmp,133,168,133.33
1063,39.2430222222,Male,img_1063.bmp,150,178,124.34
1064,29.9831382662,Male,img_1064.bmp,82,158,74.85
1065,24.2654235271,Male,img_1065.bmp,77,156,59.05
1066,41.19140625,Female,img_1066.bmp,158,180,133.46
1067,38.6169433594,Female,img_1067.bmp,74,159,97.63
1068,63.9090909091,Female,img_1068.bmp,147,178,202.49
1069,44.7040863177,Female,img_1069.bmp,144,173,133.79
1070,32.0945945946,Male,img_1070.bmp,157,181,105.15
1071,23.1081081081,Male,img_1071.bmp,106,157,56.96
1072,30.6804205515,Male,img_1072.bmp,59,158,76.59
1073,27.8912914104,Male,img_1073.bmp,51,157,68.75
1074,44.1809210526,Male,img_1074.bmp,76,156,107.52
1075,29.8190789474,Male,img_1075.bmp,119,163,79.23
1076,36.9756738988,Male,img_1076.bmp,119,162,97.04
1077,24.36357908,Male,img_1077.bmp,99,156,59.29
1078,47.1248852158,Female,img_1078.bmp,67,156,114.68
1079,31.6317722681,Female,img_1079.bmp,68,157,77.97
1080,37.1189164371,Female,img_1080.bmp,106,159,93.84
1081,30.6634527089,Female,img_1081.bmp,160,184,103.81
1082,33.084251607,Female,img_1082.bmp,160,181,108.39
1083,26.790174472,Female,img_1083.bmp,110,159,67.73
1084,38.9473684211,Male,img_1084.bmp,152,179,124.79
1085,32.8618421053,Male,img_1085.bmp,69,159,83.08
1086,38.1182222222,Male,img_1086.bmp,159,185,130.46
1087,27.4951111111,Male,img_1087.bmp,149,176,85.17
1088,42.9611111111,Female,img_1088.bmp,102,157,105.89
1089,31.2444444444,Female,img_1089.bmp,101,159,78.99
1090,42.8738975418,Male,img_1090.bmp,140,170,123.91
1091,36.2779133046,Male,img_1091.bmp,135,174,109.84
1092,48.860770773,Female,img_1092.bmp,92,158,121.98
1093,30.0681666295,Female,img_1093.bmp,83,157,74.12
1094,32.1884030775,Male,img_1094.bmp,85,159,81.38
1095,28.8904109589,Male,img_1095.bmp,125,168,81.54
1096,39.3267746914,Male,img_1096.bmp,70,157,96.94
1097,33.2243441358,Male,img_1097.bmp,82,157,81.89
1098,24.4429327286,Female,img_1098.bmp,96,158,61.02
1099,22.3174603175,Female,img_1099.bmp,78,158,55.71
1100,37.1013513514,Male,img_1100.bmp,100,156,90.29
1101,25.5472972973,Male,img_1101.bmp,149,176,79.14
1102,36.0140739351,Male,img_1102.bmp,136,172,106.54
1103,25.0647401013,Male,img_1103.bmp,118,163,66.59
1104,34.4054054054,Male,img_1104.bmp,66,157,84.81
1105,28.3716216216,Male,img_1105.bmp,69,157,69.93
1106,41.5346679688,Female,img_1106.bmp,92,157,102.38
1107,35.0126953125,Female,img_1107.bmp,151,176,108.46
1108,40.6177777778,Male,img_1108.bmp,125,169,116.01
1109,23.7457777778,Male,img_1109.bmp,133,168,67.02
1110,24.1385030864,Male,img_1110.bmp,49,157,59.5
1111,23.7316743827,Male,img_1111.bmp,50,159,60
1112,40.7212854592,Male,img_1112.bmp,96,159,102.95
1113,28.1702043245,Male,img_1113.bmp,101,159,71.22
1114,37.2719982179,Female,img_1114.bmp,142,174,112.84
1115,32.573847182,Female,img_1115.bmp,72,158,81.32
1116,47.5494276795,Female,img_1116.bmp,100,156,115.72
1117,41.1485431842,Female,img_1117.bmp,127,166,113.39
1118,44.2090835797,Female,img_1118.bmp,153,179,141.65
1119,40.8083848428,Female,img_1119.bmp,78,158,101.87
1120,31.6317722681,Female,img_1120.bmp,109,156,76.98
1121,27.1129476584,Female,img_1121.bmp,72,157,66.83
1122,56.5269387755,Male,img_1122.bmp,87,156,137.56
1123,37.0151020408,Male,img_1123.bmp,68,156,90.08
1124,27.3167401806,Male,img_1124.bmp,99,157,67.33
1125,37.1050887574,Female,img_1125.bmp,84,158,92.63
1126,24.4097222222,Male,img_1126.bmp,124,160,62.49
1127,21.0194830247,Male,img_1127.bmp,84,157,51.81
1128,40.8243243243,Male,img_1128.bmp,76,158,101.91
1129,33.1216216216,Male,img_1129.bmp,159,180,107.31
1130,24.2079889807,Female,img_1130.bmp,63,158,60.43
1131,20.9802571166,Female,img_1131.bmp,79,159,53.04
1132,41.5346679688,Female,img_1132.bmp,99,157,102.38
1133,34.6694335938,Female,img_1133.bmp,114,158,86.55
1134,42.2408267906,Male,img_1134.bmp,96,159,106.79
1135,33.7926614325,Male,img_1135.bmp,144,174,102.31
1136,31.0011259148,Male,img_1136.bmp,69,158,77.39
1137,24.1413023081,Male,img_1137.bmp,90,159,61.03
1138,34.7476586889,Female,img_1138.bmp,86,158,86.74
1139,30.1755983351,Female,img_1139.bmp,110,158,75.33
1140,46.0206308272,Male,img_1140.bmp,81,158,114.89
1141,27.0545526681,Male,img_1141.bmp,93,156,65.84
1142,31.7960722079,Male,img_1142.bmp,48,158,79.38
1143,28.3096607816,Male,img_1143.bmp,53,159,71.57
1144,38.0082179931,Female,img_1144.bmp,149,178,120.43
1145,29.7984429066,Female,img_1145.bmp,144,174,90.22
1146,31.7067346939,Male,img_1146.bmp,100,157,78.15
1147,29.6981632653,Male,img_1147.bmp,118,161,76.98
1148,40.9320710059,Female,img_1148.bmp,103,158,102.18
1149,30.0354003906,Female,img_1149.bmp,55,157,74.03
1150,28.7716962525,Male,img_1150.bmp,70,156,70.02
1151,23.6875410914,Male,img_1151.bmp,95,158,59.13
1152,29.0382785467,Male,img_1152.bmp,64,159,73.41
1153,25.8455882353,Male,img_1153.bmp,67,156,62.9
1154,41.3191836735,Male,img_1154.bmp,173,186,142.95
1155,34.576122449,Male,img_1155.bmp,135,173,103.48
1156,40.4423725451,Male,img_1156.bmp,117,164,108.77
1157,27.8912914104,Male,img_1157.bmp,162,185,95.46
1158,44.1930943892,Male,img_1158.bmp,100,158,110.32
1159,39.5759054232,Male,img_1159.bmp,68,158,98.8
1160,56.24,Male,img_1160.bmp,96,158,140.4
1161,32.4942222222,Male,img_1161.bmp,75,157,80.1
1162,37.7644628099,Female,img_1162.bmp,117,164,101.57
1163,32.1159320478,Female,img_1163.bmp,115,160,82.22
1164,28.404040404,Female,img_1164.bmp,140,171,83.06
1165,23.8852157943,Female,img_1165.bmp,103,156,58.13
1166,26.7577854671,Male,img_1166.bmp,108,156,65.12
1167,25.9976211073,Male,img_1167.bmp,121,165,70.78
1168,28.2863905325,Female,img_1168.bmp,87,159,71.51
1169,19.9668639053,Female,img_1169.bmp,122,165,54.36
1170,33.4695496925,Male,img_1170.bmp,80,157,82.5
1171,26.4967268399,Male,img_1171.bmp,77,159,66.99
1172,52.7554065744,Female,img_1172.bmp,78,158,131.7
1173,44.3935986159,Female,img_1173.bmp,102,157,109.43
1174,40.6177777778,Male,img_1174.bmp,82,158,101.4
1175,30.1196444444,Male,img_1175.bmp,118,161,78.07
1176,47.8231292517,Female,img_1176.bmp,83,157,117.88
1177,34.5389266818,Female,img_1177.bmp,50,159,87.32
1178,39.1512586322,Female,img_1178.bmp,69,159,98.98
1179,32.2606371129,Female,img_1179.bmp,78,156,78.51
1180,47.4671052632,Male,img_1180.bmp,95,158,118.5
1181,41.3815789474,Male,img_1181.bmp,90,158,103.3
1182,44.9456449098,Female,img_1182.bmp,101,158,112.2
1183,36.8021831143,Female,img_1183.bmp,92,159,93.04
1184,32.8480015012,Female,img_1184.bmp,70,157,80.97
1185,24.6689810471,Female,img_1185.bmp,92,159,62.37
1186,32.2806122449,Male,img_1186.bmp,63,159,81.61
1187,21.5204081633,Male,img_1187.bmp,79,157,53.05
1188,23.7747138398,Female,img_1188.bmp,98,157,58.6
1189,30.2284332169,Female,img_1189.bmp,99,159,76.42
1190,28.3391561408,Female,img_1190.bmp,97,157,69.85
1191,21.1599032518,Female,img_1191.bmp,105,156,51.49
1192,40.024003174,Male,img_1192.bmp,84,159,101.18
1193,29.8436818092,Male,img_1193.bmp,165,186,103.25
1194,38.616349481,Female,img_1194.bmp,75,157,95.19
1195,30.7106401384,Female,img_1195.bmp,50,157,75.7
1196,28.4780092593,Male,img_1196.bmp,152,178,90.23
1197,26.4438657407,Male,img_1197.bmp,158,180,85.68
1198,25.1071428571,Male,img_1198.bmp,67,158,62.68
1199,22.237755102,Male,img_1199.bmp,73,156,54.12
1200,45.1389160156,Female,img_1200.bmp,92,159,114.12
1201,41.7062988281,Female,img_1201.bmp,137,173,124.82
1202,31.3777028367,Male,img_1202.bmp,104,157,77.34
1203,24.4048799841,Male,img_1203.bmp,133,169,69.7
1204,42.3752777778,Female,img_1204.bmp,80,158,105.79
1205,22.8475,Female,img_1205.bmp,78,156,55.6
1206,32.9932432432,Male,img_1206.bmp,89,159,83.41
1207,26.5743243243,Male,img_1207.bmp,75,156,64.67
1208,33.891184573,Female,img_1208.bmp,70,157,83.54
1209,21.7871900826,Female,img_1209.bmp,72,159,55.08
1210,40.3466483012,Female,img_1210.bmp,165,189,144.12
1211,23.8852157943,Female,img_1211.bmp,131,167,66.61
1212,40.1001183432,Female,img_1212.bmp,116,162,105.24
1213,35.6075739645,Female,img_1213.bmp,90,157,87.77
1214,40.6194571352,Female,img_1214.bmp,94,159,102.69
1215,28.7058333333,Female,img_1215.bmp,155,181,94.04
1216,29.1903114187,Female,img_1216.bmp,71,157,71.95
1217,22.9569636678,Female,img_1217.bmp,135,173,68.71
1218,30.4065743945,Female,img_1218.bmp,141,173,91
1219,25.8455882353,Female,img_1219.bmp,92,156,62.9
1220,49.3305858766,Female,img_1220.bmp,83,159,124.71
1221,37.2719982179,Female,img_1221.bmp,87,156,90.71
1222,27.7518349534,Male,img_1222.bmp,131,168,78.33
1223,23.5681412418,Male,img_1223.bmp,101,157,58.09
1224,30.5121527778,Male,img_1224.bmp,90,158,76.17
1225,24.8165509259,Male,img_1225.bmp,76,158,61.95
1226,35.8201840894,Male,img_1226.bmp,91,159,90.56
1227,25.4207758054,Male,img_1227.bmp,77,159,64.27
1228,28.3190917969,Female,img_1228.bmp,90,156,68.92
1229,25.5729980469,Female,img_1229.bmp,89,159,64.65
1230,44.5888534434,Male,img_1230.bmp,157,184,150.96
1231,34.8267967724,Male,img_1231.bmp,97,158,86.94
1232,32.2806122449,Male,img_1232.bmp,93,156,78.56
1233,24.8202040816,Male,img_1233.bmp,88,158,61.96
1234,33.9023919753,Male,img_1234.bmp,79,156,82.5
1235,23.7316743827,Male,img_1235.bmp,74,156,57.75
1236,24.36357908,Male,img_1236.bmp,151,179,78.06
1237,21.4104179794,Male,img_1237.bmp,163,184,72.49
1238,28.2067901235,Male,img_1238.bmp,101,157,69.53
1239,26.4438657407,Male,img_1239.bmp,154,178,83.78
1240,41.8369371157,Male,img_1240.bmp,83,159,105.77
1241,25.1021622694,Male,img_1241.bmp,88,159,63.46
1242,38.9163069994,Male,img_1242.bmp,70,157,95.92
1243,31.6607243385,Male,img_1243.bmp,63,159,80.04
1244,32.9448223734,Female,img_1244.bmp,85,157,81.21
1245,30.8193499622,Female,img_1245.bmp,77,158,76.94
1246,28.1889062152,Female,img_1246.bmp,152,177,88.31
1247,24.273780352,Female,img_1247.bmp,140,170,70.15
1248,42.4781384875,Male,img_1248.bmp,92,159,107.39
1249,34.9587164571,Male,img_1249.bmp,54,156,85.08
1250,36.1542857143,Female,img_1250.bmp,85,159,91.4
1251,31.1328571429,Female,img_1251.bmp,115,165,84.76
1252,33.4680175781,Female,img_1252.bmp,125,166,92.22
1253,24.8864746094,Female,img_1253.bmp,134,168,70.24
1254,32.0945945946,Male,img_1254.bmp,127,169,91.67
1255,21.8243243243,Male,img_1255.bmp,98,158,54.48
1256,34.4531075963,Female,img_1256.bmp,71,156,83.85
1257,26.6228558699,Female,img_1257.bmp,78,157,65.62
1258,61.9587402344,Female,img_1258.bmp,142,175,189.75
1259,46.5119628906,Female,img_1259.bmp,110,158,116.11
1260,35.7358333333,Female,img_1260.bmp,140,170,103.28
1261,24.9955555556,Male,img_1261.bmp,92,156,60.83
1262,39.1671428571,Male,img_1262.bmp,64,159,99.02
1263,31.9936734694,Male,img_1263.bmp,50,157,78.86
1264,26.3983673469,Male,img_1264.bmp,74,158,65.9
1265,24.5332653061,Male,img_1265.bmp,70,159,62.02
1266,38.9204152249,Male,img_1266.bmp,78,157,95.93
1267,26.6057525952,Male,img_1267.bmp,97,159,67.26
1268,35.896264445,Female,img_1268.bmp,123,162,94.21
1269,24.5606019887,Female,img_1269.bmp,90,158,61.31
1270,52.4130177515,Female,img_1270.bmp,154,178,166.07
1271,39.9337278107,Female,img_1271.bmp,150,179,127.95
1272,39.9342838049,Female,img_1272.bmp,94,157,98.43
1273,32.1040320784,Female,img_1273.bmp,99,159,81.16
1274,29.9831382662,Male,img_1274.bmp,133,166,82.62
1275,26.0783574688,Male,img_1275.bmp,131,166,71.86
1276,29.950295858,Female,img_1276.bmp,77,158,74.77
1277,20.798816568,Female,img_1277.bmp,99,158,51.92
1278,39.6805795848,Male,img_1278.bmp,86,159,100.32
1279,30.2545415225,Male,img_1279.bmp,80,158,75.53
1280,48.8194444444,Male,img_1280.bmp,119,163,129.71
1281,38.0791666667,Male,img_1281.bmp,70,158,95.06
1282,39.5397153352,Female,img_1282.bmp,99,159,99.96
1283,28.7268135904,Female,img_1283.bmp,105,158,71.71
1284,36.3101536911,Female,img_1284.bmp,86,156,88.36
1285,41.8675555556,Male,img_1285.bmp,120,160,107.18
1286,31.7067346939,Male,img_1286.bmp,54,157,78.15
1287,25.2506122449,Male,img_1287.bmp,77,159,63.84
1288,29.6464100346,Male,img_1288.bmp,79,158,74.01
1289,26.3016868512,Male,img_1289.bmp,102,157,64.83
1290,36.4878892734,Male,img_1290.bmp,82,158,91.09
1291,25.8455882353,Male,img_1291.bmp,98,156,62.9
1292,53.8951900861,Male,img_1292.bmp,82,156,131.16
1293,46.5122873346,Male,img_1293.bmp,125,168,131.28
1294,36.2779133046,Male,img_1294.bmp,105,156,88.29
1295,24.4051416776,Male,img_1295.bmp,89,156,59.39
1296,45.1882460973,Female,img_1296.bmp,82,157,111.38
1297,33.084251607,Female,img_1297.bmp,94,159,83.64
1298,41.3529411765,Male,img_1298.bmp,115,161,107.19
1299,30.4065743945,Male,img_1299.bmp,160,185,104.07
1300,52.7521219136,Male,img_1300.bmp,140,170,152.45
1301,45.1579861111,Male,img_1301.bmp,141,171,132.05
1302,44.9891660368,Female,img_1302.bmp,161,181,147.39
1303,28.1625094482,Female,img_1303.bmp,75,158,70.3
1304,38.9669942051,Female,img_1304.bmp,60,157,96.05
1305,21.2547241119,Female,img_1305.bmp,58,159,53.73
1306,36.6059171598,Male,img_1306.bmp,120,163,97.26
1307,29.950295858,Male,img_1307.bmp,67,157,73.82
1308,40.992194674,Female,img_1308.bmp,136,172,121.27
1309,23.0782828283,Female,img_1309.bmp,153,176,71.49
1310,36.2779133046,Male,img_1310.bmp,114,156,88.29
1311,27.0435353725,Male,img_1311.bmp,97,156,65.81
1312,37.1189164371,Male,img_1312.bmp,97,157,91.49
1313,26.6287878788,Male,img_1313.bmp,136,175,81.55
1314,34.4326530612,Male,img_1314.bmp,122,161,89.25
1315,26.972244898,Male,img_1315.bmp,92,156,65.64
1316,33.7153061224,Female,img_1316.bmp,141,175,103.25
1317,25.8244897959,Female,img_1317.bmp,119,160,66.11
1318,51.3513513514,Male,img_1318.bmp,123,165,139.8
1319,18.6510204082,Female,img_1319.bmp,133,166,51.39
1320,22.8643350412,Male,img_1320.bmp,90,157,56.36
1321,20.3586544888,Male,img_1321.bmp,65,159,51.47
1322,47.4910865078,Male,img_1322.bmp,93,156,115.57
1323,36.9375117283,Male,img_1323.bmp,86,158,92.21
1324,40.8481445312,Female,img_1324.bmp,85,159,103.27
1325,31.580078125,Female,img_1325.bmp,97,156,76.85
1326,29.5316110061,Male,img_1326.bmp,128,169,84.35
1327,26.5784499055,Male,img_1327.bmp,84,157,65.51
1328,40.3466483012,Female,img_1328.bmp,143,171,117.98
1329,20.0857142857,Female,img_1329.bmp,119,163,53.37
1330,47.2947204277,Female,img_1330.bmp,129,169,135.08
1331,33.6700824237,Female,img_1331.bmp,66,157,82.99
1332,40.7173089775,Male,img_1332.bmp,106,157,100.36
1333,27.7190911116,Male,img_1333.bmp,100,156,67.46
1334,37.3020408163,Male,img_1334.bmp,72,157,91.95
1335,31.5632653061,Male,img_1335.bmp,105,157,77.8
1336,23.6724489796,Male,img_1336.bmp,98,157,58.35
1337,21.5204081633,Male,img_1337.bmp,91,156,52.37
1338,30.6804205515,Male,img_1338.bmp,140,175,93.96
1339,23.7075976989,Male,img_1339.bmp,138,171,69.32
1340,43.5743801653,Male,img_1340.bmp,68,158,108.78
1341,27.4357208448,Male,img_1341.bmp,67,156,66.77
1342,36.8415217939,Female,img_1342.bmp,73,159,93.14
1343,30.9964726631,Female,img_1343.bmp,87,156,75.43
1344,40.0540540541,Male,img_1344.bmp,85,158,99.99
1345,27.6013513514,Male,img_1345.bmp,81,158,68.9
1346,38.3681777778,Male,img_1346.bmp,122,165,104.46
1347,30.3696,Male,img_1347.bmp,144,174,91.95
1348,45.0565019396,Male,img_1348.bmp,71,158,112.48
1349,29.6424354866,Male,img_1349.bmp,68,158,74
1350,30.9964726631,Female,img_1350.bmp,98,157,76.4
1351,23.9115646259,Female,img_1351.bmp,105,158,59.69
1352,30.6804205515,Male,img_1352.bmp,80,158,76.59
1353,23.7075976989,Male,img_1353.bmp,94,159,59.94
1354,43.8917793965,Female,img_1354.bmp,86,158,109.57
1355,32.9188345473,Female,img_1355.bmp,85,158,82.18
1356,25.4375,Male,img_1356.bmp,76,158,63.5
1357,22.7598684211,Male,img_1357.bmp,82,156,55.39
1358,27.9765306122,Male,img_1358.bmp,150,179,89.64
1359,23.5289795918,Male,img_1359.bmp,92,158,58.74
1360,58.2366863905,Female,img_1360.bmp,82,158,145.38
1361,34.6092307692,Female,img_1361.bmp,75,157,85.31
1362,35.236132769,Male,img_1362.bmp,99,157,86.85
1363,25.8398306973,Male,img_1363.bmp,83,159,65.33
1364,35.5050505051,Female,img_1364.bmp,128,169,101.41
1365,26.4674012856,Female,img_1365.bmp,147,178,83.86
1366,38.3682334596,Male,img_1366.bmp,160,184,129.9
1367,28.9719313878,Male,img_1367.bmp,88,157,71.41
1368,46.9634986226,Female,img_1368.bmp,74,158,117.24
1369,31.4703856749,Female,img_1369.bmp,92,158,78.56
1370,37.5852082869,Male,img_1370.bmp,137,174,113.79
1371,29.7549565605,Male,img_1371.bmp,110,158,74.28
1372,32.277318641,Female,img_1372.bmp,114,157,79.56
1373,25.8218549128,Female,img_1373.bmp,93,157,63.65
1374,43.0067567568,Male,img_1374.bmp,98,159,108.73
1375,28.6283783784,Male,img_1375.bmp,132,167,79.84
1376,48.8097599683,Male,img_1376.bmp,60,157,120.31
1377,41.6974806586,Male,img_1377.bmp,53,159,105.42
1378,25.6035379813,Female,img_1378.bmp,76,156,62.31
1379,21.7630072841,Female,img_1379.bmp,78,156,52.96
1380,25.1021622694,Male,img_1380.bmp,139,172,74.26
1381,22.5919460425,Male,img_1381.bmp,126,168,63.76
1382,36.7961432507,Female,img_1382.bmp,65,156,89.55
1383,31.9545454545,Female,img_1383.bmp,82,159,80.78
1384,32.0945945946,Male,img_1384.bmp,139,174,97.17
1385,27.472972973,Male,img_1385.bmp,103,158,68.58
1386,37.2348740329,Male,img_1386.bmp,64,158,92.95
1387,27.7518349534,Male,img_1387.bmp,64,156,67.54
1388,51.2482840237,Female,img_1388.bmp,147,176,158.75
1389,45.2582248521,Female,img_1389.bmp,149,178,143.4
1390,38.9669942051,Female,img_1390.bmp,74,158,97.28
1391,27.4540186445,Female,img_1391.bmp,162,180,88.95
1392,36.541752674,Male,img_1392.bmp,59,156,88.93
1393,33.7714392944,Male,img_1393.bmp,65,159,85.38
1394,31.9545454545,Female,img_1394.bmp,72,159,80.78
1395,28.7268135904,Female,img_1395.bmp,74,157,70.81
1396,28.3503465658,Female,img_1396.bmp,78,159,71.67
1397,24.6588951901,Female,img_1397.bmp,74,157,60.78
1398,32.4847721067,Male,img_1398.bmp,87,157,80.07
1399,25.8401596303,Male,img_1399.bmp,97,159,65.33
1400,26.517950052,Female,img_1400.bmp,77,159,67.04
1401,22.7314024995,Male,img_1401.bmp,65,158,56.75
1402,36.9756738988,Male,img_1402.bmp,109,156,89.98
1403,36.5764828304,Female,img_1403.bmp,73,156,89.01
1404,37.346875,Male,img_1404.bmp,105,158,93.23
1405,24.71484375,Male,img_1405.bmp,79,157,60.92
1406,55.9079973268,Female,img_1406.bmp,171,189,199.71
1407,46.5116952551,Female,img_1407.bmp,153,176,144.07
1408,26.6228558699,Male,img_1408.bmp,154,177,83.41
1409,24.9002004901,Male,img_1409.bmp,105,159,62.95
1410,50.0298438935,Male,img_1410.bmp,86,159,126.48
1411,20.1733241506,Male,img_1411.bmp,73,159,51
1412,25.9878176854,Female,img_1412.bmp,153,177,81.42
1413,28.8674866098,Male,img_1413.bmp,85,157,71.16
1414,39.9342838049,Male,img_1414.bmp,109,159,100.96
1415,32.8870572511,Male,img_1415.bmp,149,177,103.03
1416,40.1644736842,Male,img_1416.bmp,134,166,110.68
1417,29.4539473684,Male,img_1417.bmp,169,188,104.1
1418,39.3106122449,Male,img_1418.bmp,121,164,105.73
1419,32.5675510204,Male,img_1419.bmp,112,158,81.3
1420,44.6240234375,Female,img_1420.bmp,80,156,108.6
1421,32.4382324219,Female,img_1421.bmp,92,157,79.96
1422,28.0550304558,Male,img_1422.bmp,88,159,70.93
1423,25.5448435203,Male,img_1423.bmp,66,157,62.97
1424,36.2779133046,Male,img_1424.bmp,86,157,89.42
1425,27.0435353725,Male,img_1425.bmp,110,156,65.81
1426,36.8716326531,Male,img_1426.bmp,85,158,92.05
1427,32.2806122449,Male,img_1427.bmp,129,168,91.11
1428,30.6158579882,Female,img_1428.bmp,153,179,98.1
1429,27.4544378698,Female,img_1429.bmp,83,159,69.41
1430,31.5632653061,Male,img_1430.bmp,79,157,77.8
1431,21.5204081633,Male,img_1431.bmp,131,168,60.74
1432,37.5534188034,Male,img_1432.bmp,89,158,93.75
1433,22.8786982249,Male,img_1433.bmp,109,156,55.68
1434,33.4472318339,Female,img_1434.bmp,130,168,94.4
1435,28.8862456747,Female,img_1435.bmp,174,186,99.93
1436,36.2779133046,Male,img_1436.bmp,99,159,91.71
1437,26.3839369488,Male,img_1437.bmp,96,158,65.86
1438,31.6142011834,Female,img_1438.bmp,64,156,76.94
1439,25.6241420118,Female,img_1439.bmp,62,156,62.36
1440,31.0081915564,Male,img_1440.bmp,88,158,77.41
1441,25.1018693552,Male,img_1441.bmp,110,159,63.46
1442,44.925443787,Female,img_1442.bmp,122,163,119.36
1443,34.6092307692,Female,img_1443.bmp,86,157,85.31
1444,46.8076034447,Female,img_1444.bmp,49,156,113.91
1445,25.9878176854,Female,img_1445.bmp,54,156,63.24
1446,38.0082179931,Female,img_1446.bmp,97,157,93.69
1447,24.6293252595,Female,img_1447.bmp,98,156,59.94
1448,41.8675555556,Male,img_1448.bmp,72,158,104.52
1449,24.7456,Male,img_1449.bmp,74,156,60.22
1450,32.5462962963,Male,img_1450.bmp,77,156,79.2
1451,25.3589891975,Male,img_1451.bmp,82,156,61.71
1452,31.7908220094,Male,img_1452.bmp,74,158,79.36
1453,37.7926998611,Male,img_1453.bmp,83,157,93.16
1454,35.4379332073,Male,img_1454.bmp,79,157,87.35
1455,20.3156314506,Male,img_1455.bmp,79,159,51.36
1456,45.5743243243,Male,img_1456.bmp,117,161,118.13
1457,25.6756756757,Male,img_1457.bmp,166,189,91.72
1458,44.7511574074,Male,img_1458.bmp,113,158,111.72
1459,33.2243441358,Male,img_1459.bmp,93,159,83.99
1460,29.9946666667,Male,img_1460.bmp,102,158,74.88
1461,28.12,Male,img_1461.bmp,111,156,68.43
1462,22.3488321799,Female,img_1462.bmp,154,177,70.02
1463,19.7642733564,Female,img_1463.bmp,148,177,61.92
1464,33.4955632716,Male,img_1464.bmp,82,156,81.51
1465,28.4780092593,Male,img_1465.bmp,107,156,69.3
1466,32.9188345473,Female,img_1466.bmp,147,179,105.48
1467,25.237773153,Female,img_1467.bmp,97,159,63.8
1468,36.3358564014,Female,img_1468.bmp,139,174,110.01
1469,26.9098183391,Female,img_1469.bmp,92,156,65.49
1470,32.2532894737,Male,img_1470.bmp,116,164,86.75
1471,26.7763157895,Male,img_1471.bmp,128,167,74.68
1472,42.8208359588,Male,img_1472.bmp,139,174,129.64
1473,21.3488309594,Female,img_1473.bmp,111,156,51.95
1474,38.5135135135,Male,img_1474.bmp,101,158,96.15
1475,23.6216216216,Male,img_1475.bmp,75,159,59.72
1476,26.936065939,Female,img_1476.bmp,96,158,67.24
1477,22.7314024995,Male,img_1477.bmp,87,156,55.32
1478,23.7075976989,Male,img_1478.bmp,76,158,59.18
1479,21.4104179794,Female,img_1479.bmp,153,179,68.6
1480,32.0044224766,Female,img_1480.bmp,124,164,86.08
1481,31.1150295858,Female,img_1481.bmp,102,158,77.68
1482,28.7584912742,Male,img_1482.bmp,96,159,72.7
1483,25.1966597861,Male,img_1483.bmp,65,159,63.7
1484,27.517949827,Male,img_1484.bmp,79,158,68.7
1485,33.9436686391,Female,img_1485.bmp,114,157,83.67
1486,40.1644736842,Male,img_1486.bmp,141,173,120.21
1487,29.0888157895,Male,img_1487.bmp,129,166,80.16
1488,25.9389010117,Male,img_1488.bmp,75,156,63.12
1489,24.2654235271,Male,img_1489.bmp,85,159,61.35
1490,36.1762234825,Female,img_1490.bmp,97,158,90.31
1491,17.7189666037,Female,img_1491.bmp,81,157,43.68
1492,39.8624885216,Female,img_1492.bmp,93,158,99.51
1493,30.1792929293,Female,img_1493.bmp,55,159,76.3
1494,33.2781065089,Male,img_1494.bmp,43,159,84.13
1495,29.1183431953,Male,img_1495.bmp,86,158,72.69
1496,31.7464818315,Male,img_1496.bmp,80,157,78.25
1497,27.4643982357,Male,img_1497.bmp,114,159,69.43
1498,34.309220679,Male,img_1498.bmp,85,158,85.65
1499,24.8165509259,Male,img_1499.bmp,62,159,62.74
1500,29.5316110061,Male,img_1500.bmp,72,158,73.72
